video,laughter_start,laughter_end,mean_pitch,sd_pitch,mean_intensity,sd_intensity,laughter_value,start_segment_s,end_segment_s,start_segment_frame,end_segment_frame
MaryMack,8,10,0.495371357091,0.183311981141,0.693607228853,0.203775216002,0.343593154245,0,8.0,1,240
MaryMack,21,25,0.502008125182,0.185013748661,0.694746443637,0.203981097966,0.348768359647,10.0,21.0,301,630
MaryMack,33,41,0.506255276601,0.185827307854,0.696765184971,0.20357166108,0.352741051443,25.0,33.0,751,990
MaryMack,49,59,0.509725168895,0.187456127165,0.697596515925,0.205000157031,0.3555825019,41.0,49.0,1231,1470
MaryMack,65,67,0.50918362037,0.186797029933,0.694525896444,0.205489387172,0.353641210392,59.0,65.0,1771,1950
MaryMack,77,78,0.509080265212,0.190926360871,0.694361670925,0.206117616984,0.353485823587,67.0,77.0,2011,2310
MaryMack,81,82,0.507247616219,0.190223115087,0.695626733956,0.205960594953,0.352855002578,78.0,81.0,2341,2430
MaryMack,86,87,0.50219847692,0.187141326448,0.698468442165,0.203061658187,0.350769787831,82.0,86.0,2461,2580
MaryMack,91,93,0.498541835061,0.187135972242,0.697832192064,0.203529903505,0.347898541596,87.0,91.0,2611,2730
MaryMack,97,106,0.500151899276,0.187066027063,0.698745522159,0.204107441076,0.349478900018,93.0,97.0,2791,2910
MaryMack,108,119,0.503933849404,0.18758466605,0.701893958497,0.204593153495,0.353708124379,106.0,108.0,3181,3240
MaryMack,121,129,0.511862631137,0.183853139412,0.696983169168,0.205454650811,0.356759638829,119.0,121.0,3571,3630
MaryMack,132,135,0.515029198411,0.184173029782,0.693526850539,0.206848220393,0.35718657791,129.0,132.0,3871,3960
MaryMack,138,139,0.516304163308,0.177787508861,0.690511374991,0.206938516082,0.356513897719,135.0,138.0,4051,4140
MaryMack,142,144,0.514067529759,0.178283695777,0.690766209726,0.20682993994,0.355100479075,139.0,142.0,4171,4260
MaryMack,147,149,0.509363460317,0.176175095919,0.689420802486,0.208205878391,0.351165765569,144.0,147.0,4321,4410
MaryMack,155,157,0.504537961279,0.176398621859,0.68978361031,0.208694264057,0.348022016469,149.0,155.0,4471,4650
MaryMack,160,164,0.502312750597,0.177068058099,0.690435016883,0.208880820726,0.346814312439,157.0,160.0,4711,4800
MaryMack,167,177,0.497045789768,0.175996046701,0.690628749518,0.209696531667,0.343274112241,164.0,167.0,4921,5010
MaryMack,183,186,0.498476679106,0.177581744368,0.682339708583,0.211744979707,0.340130431957,177.0,183.0,5311,5490
MaryMack,191,194,0.499232790964,0.177578077252,0.683737056612,0.212610064488,0.341343959057,186.0,191.0,5581,5730
MaryMack,197,201,0.502824004125,0.180086271802,0.68412924749,0.21416461167,0.343996607562,194.0,197.0,5821,5910
MaryMack,208,216,0.500192162602,0.181524510537,0.684392917462,0.215400202847,0.342327973455,201.0,208.0,6031,6240
MaryMack,226,233,0.506470190841,0.184230486751,0.679629777933,0.218428046229,0.344212223331,216.0,226.0,6481,6780
MaryMack,240,247,0.505694565295,0.184202225135,0.674640051003,0.22319263903,0.341161807322,233.0,240.0,6991,7200
MaryMack,257,260,0.502372817753,0.190913497695,0.674245431301,0.220587921517,0.33872257718,247.0,257.0,7411,7710
MaryMack,264,266,0.505717743913,0.195652675132,0.670032036986,0.223525784319,0.338847090094,260.0,264.0,7801,7920
MaryMack,269,270,0.492563991863,0.192228796489,0.663716166942,0.22636640828,0.326922684653,266.0,269.0,7981,8070
MaryMack,283,288,0.498650502157,0.206365183343,0.68123554339,0.219484430163,0.339698445798,270.0,283.0,8101,8490
MaryMack,294,298,0.488454750239,0.222180435033,0.66197255726,0.23132006807,0.323343640122,288.0,294.0,8641,8820
MaryMack,300,304,0.46463534243,0.221359473728,0.648299585608,0.240725221306,0.301222899956,298.0,300.0,8941,9000
MaryMack,306,307,0.478569058627,0.230202834813,0.653259311366,0.251325433406,0.31262969368,304.0,306.0,9121,9180
MaryMack,322,325,0.420136130563,0.292034517199,0.732986673437,0.236434460306,0.307954184732,307.0,322.0,9211,9660
MaryMack,330,335,0.146157155617,0.200921868365,0.842064987142,0.185617186855,0.123073823365,325.0,330.0,9751,9900
MatthewBroussard,4,5,0.187046324589,0.115452430972,0.783867756201,0.129151385616,0.146619582761,0,4.0,1,120
MatthewBroussard,8,9,0.187368028541,0.116257547246,0.783201418384,0.12962815908,0.146746905713,5.0,8.0,151,240
MatthewBroussard,11,12,0.187914765646,0.116445234176,0.783039002472,0.129914290141,0.147144590641,9.0,11.0,271,330
MatthewBroussard,15,16,0.188972710393,0.116056224479,0.782859708942,0.13050374575,0.147939121056,12.0,15.0,361,450
MatthewBroussard,20,22,0.190202846617,0.114864360439,0.782579404747,0.131185043337,0.148848830486,16.0,20.0,481,600
MatthewBroussard,27,28,0.190252739541,0.114199942578,0.783431717963,0.131419375319,0.149050030585,22.0,27.0,661,810
MatthewBroussard,31,37,0.189942267506,0.114225226146,0.783157515958,0.13122478653,0.148754714395,28.0,31.0,841,930
MatthewBroussard,39,40,0.189787857081,0.114680725278,0.779803776974,0.131528905166,0.147997287776,37.0,39.0,1111,1170
MatthewBroussard,48,49,0.188785556937,0.115189674143,0.779947140022,0.131246407075,0.14724275521,40.0,48.0,1201,1440
MatthewBroussard,53,54,0.189369010648,0.116226731051,0.779677270135,0.131557861975,0.147646713271,49.0,53.0,1471,1590
MatthewBroussard,57,58,0.189391248715,0.115019633533,0.780375809776,0.130928479565,0.147796349081,54.0,57.0,1621,1710
MatthewBroussard,61,62,0.190005225223,0.115233900492,0.78101664865,0.13055481528,0.14839724423,58.0,61.0,1741,1830
MatthewBroussard,65,68,0.189317010074,0.114892488982,0.781422574619,0.13078614451,0.147936585431,62.0,65.0,1861,1950
MatthewBroussard,87,96,0.191380899479,0.115559528593,0.785836060163,0.127631377813,0.150394012037,68.0,87.0,2041,2610
MatthewBroussard,100,101,0.186752707945,0.113524903071,0.781594498864,0.128863876128,0.145964889178,96.0,100.0,2881,3000
MatthewBroussard,103,112,0.185159447529,0.11325629254,0.781065399019,0.129312963352,0.144621637766,101.0,103.0,3031,3090
MatthewBroussard,116,117,0.178996201669,0.10008834676,0.776478028143,0.129431448661,0.138986617717,112.0,116.0,3361,3480
MatthewBroussard,128,129,0.183054858407,0.102561619094,0.777767289479,0.129195746491,0.14237408105,117.0,128.0,3511,3840
MatthewBroussard,133,134,0.18459176029,0.102428716875,0.778741244454,0.129469058791,0.143749217124,129.0,133.0,3871,3990
MatthewBroussard,137,138,0.185768209104,0.103006678037,0.777934865639,0.130167763472,0.144515566789,134.0,137.0,4021,4110
MatthewBroussard,144,150,0.187262129935,0.103163571853,0.778555688762,0.129799592982,0.14579399655,138.0,144.0,4141,4320
MatthewBroussard,152,158,0.185339189365,0.103138836989,0.776183852938,0.1292236432,0.143857286102,150.0,152.0,4501,4560
MatthewBroussard,160,162,0.184933514926,0.102434205027,0.774786241741,0.130623258694,0.143283943002,158.0,160.0,4741,4800
MatthewBroussard,178,179,0.18273850637,0.10378943448,0.779486497451,0.127298949935,0.14244219828,162.0,178.0,4861,5340
MatthewBroussard,180,182,0.183253302686,0.10413137489,0.778790784708,0.127800688998,0.142715983399,179.0,180.0,5371,5400
MatthewBroussard,188,189,0.185219510981,0.107219260652,0.780423612652,0.126938997791,0.144549679894,182.0,188.0,5461,5640
MatthewBroussard,192,193,0.185805199126,0.108971289365,0.778835501088,0.128167629552,0.144711685366,189.0,192.0,5671,5760
MatthewBroussard,196,198,0.185221066474,0.110998928915,0.776292082326,0.129274844717,0.143785647383,193.0,196.0,5791,5880
MatthewBroussard,199,200,0.184692355386,0.109847891104,0.774132634813,0.129949324533,0.142976379704,198.0,199.0,5941,5970
MatthewBroussard,219,221,0.192558541102,0.113484774072,0.783185909423,0.12802410873,0.15080913613,200.0,219.0,6001,6570
MatthewBroussard,223,224,0.192570778155,0.115320761438,0.783196948839,0.126975587726,0.150820845887,221.0,223.0,6631,6690
MatthewBroussard,227,229,0.195505621045,0.117008327511,0.786690558287,0.125618577183,0.153802426168,224.0,227.0,6721,6810
MatthewBroussard,234,235,0.200244194073,0.120142552615,0.791458155961,0.123265538053,0.158484900583,229.0,234.0,6871,7020
MatthewBroussard,242,244,0.206448057143,0.108245840641,0.800566127643,0.12386065188,0.165275321666,235.0,242.0,7051,7260
MatthewBroussard,247,248,0.20580131469,0.110213156842,0.801006513533,0.125348747646,0.16484819356,244.0,247.0,7321,7410
MatthewBroussard,258,269,0.227633031604,0.114764245477,0.82502374643,0.116582765418,0.187802656546,248.0,258.0,7441,7740
MatthewBroussard,278,287,0.246276534112,0.0757089752212,0.863019372879,0.0825951394788,0.212541420024,269.0,278.0,8071,8340
MeganGailey,0,4,0.333567312211,0.138368813835,0.664789031948,0.180203754449,0.221751890574,0,0.0,1,0
MeganGailey,6,8,0.328935135749,0.136192113382,0.663259917169,0.181019501884,0.218169490891,4.0,6.0,121,180
MeganGailey,13,16,0.327049467462,0.135015887234,0.663368098756,0.178807555306,0.21695418343,8.0,13.0,241,390
MeganGailey,23,26,0.323743355702,0.133592567966,0.666798032888,0.17679699698,0.215871432742,16.0,23.0,481,690
MeganGailey,31,36,0.322997234298,0.134002818742,0.666066310031,0.177449571045,0.215137575999,26.0,31.0,781,930
MeganGailey,48,56,0.326070798663,0.135854098266,0.669446376321,0.176773359829,0.218286914589,36.0,48.0,1081,1440
MeganGailey,60,62,0.327492374798,0.135571802028,0.674415078277,0.177493250542,0.220865795584,56.0,60.0,1681,1800
MeganGailey,64,65,0.329245111612,0.135723207617,0.676107147861,0.178023642815,0.222604973359,62.0,64.0,1861,1920
MeganGailey,67,73,0.330830423797,0.135656516964,0.677742682899,0.177951441379,0.224217899009,65.0,67.0,1951,2010
MeganGailey,75,76,0.330018684159,0.135060825659,0.67587152121,0.180183545811,0.22305023009,73.0,75.0,2191,2250
MeganGailey,78,87,0.328206309505,0.133089746552,0.675570047684,0.180570006329,0.221726352162,76.0,78.0,2281,2340
MeganGailey,89,92,0.322896450686,0.129597073921,0.670725679704,0.181785497932,0.21657494136,87.0,89.0,2611,2670
MeganGailey,99,100,0.323347722002,0.130175155529,0.670406113951,0.181979488947,0.216774289762,92.0,99.0,2761,2970
MeganGailey,102,104,0.32244892163,0.130766166765,0.670212392019,0.182737957849,0.21610926307,100.0,102.0,3001,3060
MeganGailey,112,116,0.323233902855,0.133137982428,0.673253727917,0.18348564862,0.217618430086,104.0,112.0,3121,3360
MeganGailey,118,130,0.324423510055,0.134498169717,0.670388889575,0.185142267223,0.217489916658,116.0,118.0,3481,3540
MeganGailey,135,142,0.316975225776,0.130657888666,0.665913949466,0.189390823573,0.211078224479,130.0,135.0,3901,4050
MeganGailey,154,163,0.319514602877,0.133457234693,0.672928575834,0.188218686491,0.215010506672,142.0,154.0,4261,4620
MeganGailey,166,170,0.315461876385,0.130441672422,0.672734584826,0.188910734389,0.212222114438,163.0,166.0,4891,4980
MeganGailey,172,174,0.315476979671,0.128658972733,0.667737970329,0.189926358996,0.210655958091,170.0,172.0,5101,5160
MeganGailey,184,186,0.320988503176,0.131460229469,0.672986177991,0.19057055955,0.216020825931,174.0,184.0,5221,5520
MeganGailey,193,195,0.325694656259,0.134711829277,0.676592619803,0.188612880545,0.220362600734,186.0,193.0,5581,5790
MeganGailey,199,210,0.330671225365,0.135666941491,0.688650370105,0.179200798404,0.227716861731,195.0,199.0,5851,5970
MeganGailey,214,218,0.330441694142,0.13310899361,0.670785017667,0.185030285466,0.221655337643,210.0,214.0,6301,6420
MeganGailey,225,228,0.319242060927,0.132459374021,0.665344363226,0.1927011476,0.212405905742,218.0,225.0,6541,6750
MeganGailey,236,237,0.322783451009,0.138821884952,0.666502795312,0.199586021175,0.215136072378,228.0,236.0,6841,7080
MeganGailey,248,251,0.329057101468,0.152365172771,0.67766040439,0.204192907856,0.222988968449,237.0,248.0,7111,7440
MeganGailey,255,258,0.315419809999,0.158403910836,0.664162512862,0.214633955803,0.209490013615,251.0,255.0,7531,7650
MeganGailey,267,269,0.319297385398,0.175393313626,0.700582100026,0.202215140097,0.223694032795,258.0,267.0,7741,8010
MeganGailey,273,275,0.326814182015,0.184070981852,0.725067733041,0.206989272094,0.236962418079,269.0,273.0,8071,8190
MeganGailey,284,292,0.387789448659,0.239621043361,0.902368142373,0.0553488250775,0.349928844419,275.0,284.0,8251,8520
NateBargatze1,6,7,0.128655541368,0.0899670737603,0.825334762205,0.109654472401,0.106183890642,0,6.0,1,180
NateBargatze1,18,19,0.129808514658,0.0912715830886,0.82774998397,0.107490035894,0.107448995927,7.0,18.0,211,540
NateBargatze1,32,37,0.13274428718,0.0928049225339,0.829527445182,0.106416046414,0.110115029407,19.0,32.0,571,960
NateBargatze1,39,40,0.131398762609,0.0870206931788,0.830286012695,0.107111859681,0.10909855468,37.0,39.0,1111,1170
NateBargatze1,43,44,0.132292215325,0.0876807108564,0.829807371098,0.107590739373,0.109777055415,40.0,43.0,1201,1290
NateBargatze1,51,56,0.132748066768,0.0872546406812,0.831460023018,0.106428282192,0.110374710651,44.0,51.0,1321,1530
NateBargatze1,66,68,0.132516453047,0.0879404928093,0.832214924886,0.106695535745,0.110282170018,56.0,66.0,1681,1980
NateBargatze1,70,71,0.132083673122,0.0880439077269,0.832561051294,0.106823101136,0.109967721753,68.0,70.0,2041,2100
NateBargatze1,73,74,0.131077646143,0.0883817693025,0.831704135448,0.10709190141,0.109017820362,71.0,73.0,2131,2190
NateBargatze1,76,77,0.130406027282,0.0888668664091,0.831298730582,0.107230090677,0.10840636494,74.0,76.0,2221,2280
NateBargatze1,79,85,0.129745898008,0.0891593349243,0.830961892337,0.107362558408,0.107813896932,77.0,79.0,2311,2370
NateBargatze1,90,91,0.127080786962,0.0817157178482,0.832777903315,0.107912984693,0.105830071318,85.0,90.0,2551,2700
NateBargatze1,98,107,0.125996668693,0.0791434193278,0.832549624056,0.108411709624,0.104898479152,91.0,98.0,2731,2940
NateBargatze1,126,127,0.130484981052,0.0828425486486,0.83879879873,0.101613194748,0.109450645359,107.0,126.0,3211,3780
NateBargatze1,129,133,0.130146524545,0.0805815232985,0.838938166004,0.101064605424,0.109184886613,127.0,129.0,3811,3870
NateBargatze1,139,144,0.125512136351,0.0797155337212,0.836877229326,0.101754879079,0.105038248916,133.0,139.0,3991,4170
NateBargatze1,153,154,0.125743544526,0.0770346058915,0.841977655958,0.0989561239912,0.105873254872,144.0,153.0,4321,4590
NateBargatze1,173,175,0.132384439252,0.0809131870564,0.848267454768,0.0904551859704,0.112297411335,154.0,173.0,4621,5190
NateBargatze1,183,191,0.136359480824,0.0835428380991,0.850658564856,0.0874587171378,0.115995360262,175.0,183.0,5251,5490
NateBargatze1,195,196,0.132623849055,0.0731889704718,0.848143794442,0.0906259718541,0.112484094571,191.0,195.0,5731,5850
NateBargatze1,198,205,0.132059420847,0.0746801938486,0.846175188974,0.0909665072609,0.111745405391,196.0,198.0,5881,5940
NateBargatze1,210,212,0.123704139506,0.0703283047945,0.847173955069,0.0901284954633,0.104798925124,205.0,210.0,6151,6300
NateBargatze1,216,224,0.119867393046,0.0708293326806,0.846301810343,0.0908520419651,0.101443991736,212.0,216.0,6361,6480
NateBargatze1,226,227,0.110051753435,0.0543449869784,0.843031016597,0.0953545427567,0.0927770415763,224.0,226.0,6721,6780
NateBargatze1,237,239,0.112020542217,0.0524464186272,0.856878272252,0.0820676495021,0.0959879686716,227.0,237.0,6811,7110
NateBargatze1,241,242,0.111697431455,0.0528038482086,0.856279464345,0.0829988923208,0.0956442167751,239.0,241.0,7171,7230
NateBargatze1,247,248,0.108195483735,0.0511395930349,0.857458618176,0.0817263534646,0.092773149976,242.0,247.0,7261,7410
NateBargatze1,252,253,0.109436774814,0.0520966691632,0.864182943515,0.0768636641763,0.0945733941879,248.0,252.0,7441,7560
NateBargatze1,258,262,0.119032398607,0.0539836321197,0.870145680265,0.0765915430269,0.103575527459,253.0,258.0,7591,7740
NateBargatze1,274,279,0.153279359336,0.0930568377123,0.899348312607,0.047690630149,0.137851533177,262.0,274.0,7861,8220
NateBargatze2,9,10,0.169685180078,0.0888721550642,0.690465820278,0.194564334016,0.117161817051,0,9.0,1,270
NateBargatze2,15,16,0.170774083359,0.0891561684761,0.692531246925,0.193386116657,0.118266388891,10.0,15.0,301,450
NateBargatze2,26,28,0.173068572762,0.0897615293565,0.695171391867,0.19126925949,0.120312320615,16.0,26.0,481,780
NateBargatze2,42,45,0.176284821611,0.0907052970364,0.702002058894,0.184938281999,0.123752307722,28.0,42.0,841,1260
NateBargatze2,52,53,0.179203950503,0.0910556517427,0.705276440455,0.182588368494,0.126388324326,45.0,52.0,1351,1560
NateBargatze2,58,60,0.180320262493,0.0907882394423,0.705957439285,0.182867190462,0.12729843076,53.0,58.0,1591,1740
NateBargatze2,64,65,0.181445755221,0.0914528511372,0.704933765866,0.184073208293,0.127907239529,60.0,64.0,1801,1920
NateBargatze2,74,75,0.183017595124,0.0923127492723,0.706585363784,0.183837320819,0.12931755403,65.0,74.0,1951,2220
NateBargatze2,81,82,0.183646593132,0.0933470729014,0.708988176241,0.183037594669,0.130203263138,75.0,81.0,2251,2430
NateBargatze2,86,87,0.184205407958,0.0942766479787,0.709178590331,0.183658129383,0.130634531547,82.0,86.0,2461,2580
NateBargatze2,118,119,0.195703509991,0.0921849191903,0.729814659478,0.168381819513,0.142827290503,87.0,118.0,2611,3540
NateBargatze2,125,126,0.197654217045,0.0937938781801,0.731523753153,0.16762855057,0.144588754679,119.0,125.0,3571,3750
NateBargatze2,142,144,0.199622401419,0.0955797055342,0.741807810805,0.15904079558,0.148081456584,126.0,142.0,3781,4260
NateBargatze2,150,152,0.202946080128,0.0963624568716,0.744921927596,0.158250555517,0.151178985207,144.0,150.0,4321,4500
NateBargatze2,154,155,0.203875190893,0.0962083865315,0.746306928548,0.159527721715,0.152153467522,152.0,154.0,4561,4620
NateBargatze2,163,164,0.208314996835,0.0985787359577,0.749090462889,0.156938870884,0.156046777406,155.0,163.0,4651,4890
NateBargatze2,166,167,0.209725592105,0.0956478575557,0.750299637921,0.157257452707,0.157357035819,164.0,166.0,4921,4980
NateBargatze2,171,174,0.212586591395,0.0948591870691,0.755020226887,0.155274711746,0.160507176468,167.0,171.0,5011,5130
NateBargatze2,178,179,0.214662220507,0.0935997342758,0.759089351308,0.156054565034,0.162947805715,174.0,178.0,5221,5340
NateBargatze2,185,188,0.216274450713,0.09455407358,0.761388484968,0.155670571167,0.164668876365,179.0,185.0,5371,5550
NateBargatze2,190,191,0.216505529094,0.0924254620349,0.759285468275,0.157739499034,0.164389502043,188.0,190.0,5641,5700
NateBargatze2,195,198,0.211010331058,0.0882265705906,0.758590301096,0.158056364339,0.160070390572,191.0,195.0,5731,5850
NateBargatze2,203,205,0.207495380643,0.0889621341305,0.756553014765,0.161027940344,0.156981255775,198.0,203.0,5941,6090
NateBargatze2,213,214,0.21444691777,0.0852520873461,0.762819902939,0.158326055224,0.163584376999,205.0,213.0,6151,6390
NateBargatze2,218,219,0.220298917617,0.0834215811699,0.768630812347,0.159268064109,0.169328536007,214.0,218.0,6421,6540
NateBargatze2,234,235,0.230349302271,0.0740425177685,0.806923126339,0.131511942648,0.185874179138,219.0,234.0,6571,7020
NateBargatze2,237,238,0.233987405906,0.0754113395265,0.811756590289,0.127121669391,0.189940818789,235.0,237.0,7051,7110
NateBargatze2,242,243,0.234383836305,0.0808696706718,0.821436230049,0.119538395068,0.192531374879,238.0,242.0,7141,7260
NateBargatze2,245,250,0.234424740685,0.0836983704862,0.827493945885,0.112112133462,0.193985053683,243.0,245.0,7291,7350
NateBargatze2,252,253,0.231186395223,0.0793698223764,0.837235252139,0.111875737644,0.193557399895,250.0,252.0,7501,7560
NateBargatze2,255,257,0.225092133706,0.0820392729784,0.839310793245,0.110530976727,0.188922257294,253.0,255.0,7591,7650
NateBargatze2,263,264,0.19773331797,0.0771709840121,0.854116038464,0.100076611739,0.168887198217,257.0,263.0,7711,7890
NateBargatze2,266,267,0.201801297334,0.0778388355805,0.860665881851,0.101019370306,0.173683491529,264.0,266.0,7921,7980
NateBargatze2,270,271,0.20610314688,0.0964274063794,0.888145027255,0.0784608886107,0.183049485003,267.0,270.0,8011,8100
NateBargatze2,273,281,0.211464614312,0.11502942951,0.92208228468,0.0395404380161,0.194987774694,271.0,273.0,8131,8190
RobGleeson,12,13,0.320049999654,0.15471721621,0.829452125044,0.118245881561,0.265466152334,0,12.0,1,360
RobGleeson,28,29,0.314047232372,0.153643436372,0.827953409296,0.119212347254,0.260016476722,13.0,28.0,391,840
RobGleeson,36,37,0.315432316768,0.155093191038,0.827407757983,0.119914552224,0.260991146012,29.0,36.0,871,1080
RobGleeson,40,42,0.315505709925,0.15590188863,0.827507652975,0.119954341675,0.26108338952,37.0,40.0,1111,1200
RobGleeson,46,47,0.31238261364,0.154460780733,0.825809740127,0.120452305694,0.257968604991,42.0,46.0,1261,1380
RobGleeson,53,54,0.306738995621,0.151940992137,0.823393527175,0.120710312031,0.252566903527,47.0,53.0,1411,1590
RobGleeson,67,70,0.300175944633,0.151596174565,0.820903152294,0.121592768305,0.246415379192,54.0,67.0,1621,2010
RobGleeson,85,87,0.305817692867,0.152905753664,0.823603946702,0.119876259551,0.251872658816,70.0,85.0,2101,2550
RobGleeson,90,91,0.305208039755,0.153009648146,0.822056084899,0.120318893105,0.250898126241,87.0,90.0,2611,2700
RobGleeson,101,102,0.293626630749,0.145764983623,0.81898995109,0.120654793782,0.240477259956,91.0,101.0,2731,3030
RobGleeson,105,106,0.293877090443,0.146722903321,0.817566028221,0.121179748122,0.240263925619,102.0,105.0,3061,3150
RobGleeson,130,131,0.303321372403,0.149401833936,0.826015616403,0.114850359955,0.250548190393,106.0,130.0,3181,3900
RobGleeson,141,146,0.304086527104,0.151054667717,0.824852905562,0.11508151,0.250826655424,131.0,141.0,3931,4230
RobGleeson,155,156,0.300808666474,0.152387176075,0.820624434211,0.116760409995,0.246850941731,146.0,155.0,4381,4650
RobGleeson,157,158,0.299773914074,0.152951381814,0.819958421841,0.117106655681,0.245802145493,156.0,157.0,4681,4710
RobGleeson,161,165,0.292831132354,0.146586845178,0.818524211261,0.117579762649,0.239689371643,158.0,161.0,4741,4830
RobGleeson,180,181,0.297996208457,0.151260554653,0.817717497888,0.119778752635,0.243676713959,165.0,180.0,4951,5400
RobGleeson,183,186,0.298532587562,0.152386465104,0.818320917896,0.119872861338,0.244295461076,181.0,183.0,5431,5490
RobGleeson,188,189,0.301172432285,0.15314086453,0.816758386791,0.120972175801,0.245985109939,186.0,188.0,5581,5640
RobGleeson,235,237,0.382886430756,0.136707178362,0.85661562876,0.0993679828834,0.327986500626,189.0,235.0,5671,7050
RobGleeson,254,255,0.376455819904,0.127118106375,0.85768994137,0.105053656058,0.322882370102,237.0,254.0,7111,7620
RobGleeson,266,268,0.389410132902,0.134757834797,0.873245833297,0.0869585870286,0.340050776001,255.0,266.0,7651,7980
RobGleeson,270,272,0.381510173549,0.137434505901,0.866953624569,0.0905974529687,0.330751627768,268.0,270.0,8041,8100
RobGleeson,274,275,0.356472648434,0.111229449991,0.862104086206,0.0953188080592,0.307316526835,272.0,274.0,8161,8220
RobGleeson,288,293,0.340405716917,0.179619709216,0.920308561517,0.0833233219803,0.313278295668,275.0,288.0,8251,8640
RussellHoward1,6,7,0.3415003451,0.170350542884,0.800816110466,0.114252057582,0.273478978086,0,6.0,1,180
RussellHoward1,13,14,0.340972906001,0.170785667578,0.799916830569,0.114333574934,0.272749966279,7.0,13.0,211,390
RussellHoward1,22,23,0.340227744927,0.170923668093,0.799190414194,0.114302432725,0.271906752389,14.0,22.0,421,660
RussellHoward1,28,29,0.341042308914,0.170826764068,0.799458632076,0.113754467961,0.272649217765,23.0,28.0,691,840
RussellHoward1,37,38,0.342060754062,0.172562986462,0.798821648353,0.113474453792,0.273245535397,29.0,37.0,871,1110
RussellHoward1,41,43,0.340724177966,0.173232503119,0.798011513035,0.113726918001,0.271901816786,38.0,41.0,1141,1230
RussellHoward1,43,45,0.339981865865,0.173462160052,0.797486298524,0.113804351156,0.271130879774,43.0,43.0,1291,1290
RussellHoward1,47,49,0.338100904934,0.173747930557,0.796401842394,0.113954130995,0.269264183604,45.0,47.0,1351,1410
RussellHoward1,73,74,0.336701772412,0.167865796839,0.797862755646,0.111209771159,0.268641803967,49.0,73.0,1471,2190
RussellHoward1,80,81,0.339475038953,0.169034085738,0.798065231797,0.111520959725,0.270923225651,74.0,80.0,2221,2400
RussellHoward1,87,88,0.342278053971,0.170373590402,0.796637267124,0.112326804596,0.272671453512,81.0,87.0,2431,2610
RussellHoward1,106,107,0.335522207157,0.169775622112,0.792475240649,0.114185185684,0.265893041859,88.0,106.0,2641,3180
RussellHoward1,123,124,0.338068835705,0.167362297022,0.7957707251,0.111195951242,0.269025282522,107.0,123.0,3211,3690
RussellHoward1,135,137,0.336437127089,0.171390087637,0.793807108793,0.112562634502,0.267066183145,124.0,135.0,3721,4050
RussellHoward1,147,148,0.344518380107,0.170256636695,0.795097395901,0.11262606472,0.273925666863,137.0,147.0,4111,4410
RussellHoward1,160,163,0.347293062438,0.172423481739,0.797281187513,0.111793632288,0.276890225235,148.0,160.0,4441,4800
RussellHoward1,167,170,0.347834649139,0.174877513172,0.796218262182,0.113112345491,0.276952299865,163.0,167.0,4891,5010
RussellHoward1,176,178,0.340173273708,0.175873099525,0.793879962034,0.113958646491,0.270056745616,170.0,176.0,5101,5280
RussellHoward1,195,197,0.349918965503,0.173094240446,0.797601960133,0.113245738764,0.279096052773,178.0,195.0,5341,5850
RussellHoward1,200,201,0.352248052149,0.174698380173,0.797591672381,0.113986701817,0.280950113006,197.0,200.0,5911,6000
RussellHoward1,203,204,0.353248299527,0.174625681672,0.798468496295,0.11362414359,0.282057638542,201.0,203.0,6031,6090
RussellHoward1,213,214,0.365320535603,0.175426254098,0.79897756506,0.113959665876,0.291882912002,204.0,213.0,6121,6390
RussellHoward1,219,220,0.363497814621,0.179312478726,0.79771134914,0.115507622908,0.289966332111,214.0,219.0,6421,6570
RussellHoward1,231,232,0.363110094042,0.188828877299,0.797634499069,0.115097676169,0.289629137968,220.0,231.0,6601,6930
RussellHoward1,260,262,0.390610429649,0.191162023769,0.808626585296,0.103969513982,0.315857977908,232.0,260.0,6961,7800
RussellHoward1,270,271,0.354465378016,0.168374153193,0.804160809939,0.109700453837,0.285047165481,262.0,270.0,7861,8100
RussellHoward1,306,308,0.345253775419,0.116922260674,0.850521985994,0.0497901575231,0.293645926741,271.0,306.0,8131,9180
RussellHoward2,5,7,0.297198352569,0.157725635914,0.726602755239,0.173108825155,0.215945141829,0,5.0,1,150
RussellHoward2,10,11,0.296667312318,0.154473768372,0.727282185585,0.171436529649,0.215760851294,7.0,10.0,211,300
RussellHoward2,15,16,0.298258934752,0.154445843795,0.728388025475,0.171121227663,0.217248236564,11.0,15.0,331,450
RussellHoward2,19,25,0.299795945483,0.15516035257,0.727907199733,0.171744190051,0.218223627168,16.0,19.0,481,570
RussellHoward2,29,31,0.296637270371,0.151740471477,0.723255232976,0.17343616655,0.214544458092,25.0,29.0,751,870
RussellHoward2,38,39,0.295097124507,0.154622697477,0.72260120274,0.17417487397,0.213237537094,31.0,38.0,931,1140
RussellHoward2,53,55,0.304296293436,0.155472912683,0.726835118752,0.173159848807,0.221173232575,39.0,53.0,1171,1590
RussellHoward2,57,60,0.305647261567,0.155136071196,0.725986020497,0.173595876579,0.221895639101,55.0,57.0,1651,1710
RussellHoward2,63,64,0.306463081113,0.155016195064,0.724456965258,0.175119761012,0.222019313707,60.0,63.0,1801,1890
RussellHoward2,68,70,0.308302905619,0.155942038888,0.725097099843,0.174943879475,0.223549542738,64.0,68.0,1921,2040
